,car_brand,car_model,car_price,car_city,car_fuel,car_transmission,car_drive,car_mileage,car_country,car_engine_capacity,car_engine_hp,car_age
39491,Honda,Freed Spike   ,1208000,Chita,gasoline,CVT,FWD,128500,JP,1.5,118,12
39492,Honda,Insight    ,995000,Chita,hybrid,CVT,FWD,107000,JP,1.3,88,14
39493,Nissan,Bluebird    ,230000,Chita,gasoline,manual,FWD,211786,JP,1.6,90,35
39494,Toyota,Vitz    ,1150000,Chita,gasoline,CVT,FWD,27000,JP,1.0,69,6
39495,Lexus,LX450d    ,10000000,Chita,diesel,automatic,4WD,42483,JP,4.5,272,7
39496,Toyota,Prius    ,1400000,Chita,hybrid,CVT,FWD,144000,JP,1.8,99,10
39497,Honda,Odyssey    ,290000,Chita,gasoline,automatic,FWD,179490,JP,2.2,145,27
39498,Toyota,Noah    ,1950000,Chita,hybrid,CVT,FWD,147000,JP,1.8,99,10
39499,Toyota,C-HR    ,2455000,Chita,hybrid,CVT,FWD,89000,JP,1.8,98,5
39500,Toyota,Prius    ,1774000,Chita,hybrid,CVT,FWD,123000,JP,1.8,98,6
39501,Land Rover,Rover Range Rover Sport ,5300000,Chita,diesel,automatic,4WD,137000,UK,3.0,306,7
39502,Kia,Rio X (X-Line)  ,1660000,Chita,gasoline,automatic,FWD,78000,KR,1.6,123,4
39503,UAZ,Patriot    ,819990,Nizhny Novgorod,gasoline,manual,4WD,103969,RUS,2.7,128,9
39504,Toyota,Wish    ,798000,Chita,gasoline,automatic,FWD,197000,JP,1.8,132,20
39505,Toyota,Harrier    ,3528000,Chita,gasoline,CVT,FWD,23000,JP,2.0,151,4
39506,Toyota,Passo    ,920000,Chita,gasoline,CVT,FWD,107000,JP,1.0,69,4
39507,Honda,Fit    ,980000,Chita,gasoline,CVT,FWD,69000,JP,1.3,99,13
39508,Toyota,Aqua    ,960000,Chita,hybrid,CVT,FWD,110000,JP,1.5,74,10
39509,Toyota,Allion    ,1150000,Chita,gasoline,CVT,FWD,230000,JP,1.8,136,17
39510,Toyota,Hilux    ,4000000,Chita,diesel,automatic,4WD,198000,JP,2.8,177,9
39511,Nissan,Note    ,750000,Chita,gasoline,CVT,FWD,330000,JP,1.2,98,11
39512,Toyota,Harrier    ,1650000,Chita,gasoline,automatic,4WD,285000,JP,3.0,220,20
39513,Toyota,Corolla Fielder   ,1000000,Chita,gasoline,CVT,FWD,165000,JP,1.5,110,14
39514,Toyota,Vitz    ,960000,Chita,gasoline,CVT,FWD,85691,JP,1.0,69,6
39515,Toyota,Camry    ,2050000,Chita,gasoline,automatic,FWD,180000,JP,2.5,181,12
39516,Toyota,Highlander    ,6500000,Chita,hybrid,CVT,4WD,20000,JP,2.5,190,2
39517,UAZ,Patriot    ,800000,Nizhny Novgorod,gasoline,manual,4WD,124768,RUS,2.7,128,9
39518,Mazda,Bongo    ,395000,Chita,diesel,manual,RWD,200000,JP,2.2,79,22
39519,Toyota,Rush    ,1050000,Chita,gasoline,automatic,RWD,117000,JP,1.5,109,16
39520,Honda,Jade    ,1800000,Chita,hybrid,robot,FWD,67000,JP,1.5,131,9
39521,Nissan,Gloria    ,1000000,Chita,gasoline,automatic,RWD,350000,JP,3.0,160,31
39522,Honda,Odyssey    ,600000,Chita,gasoline,automatic,4WD,472145,JP,2.3,150,24
39523,Toyota,Kluger V   ,1299999,Chita,gasoline,automatic,FWD,150000,JP,2.4,160,23
39524,Mitsubishi,Montero    ,600000,Chita,gasoline,automatic,4WD,87000,JP,3.5,200,23
39525,Daihatsu,Mira    ,390000,Chita,gasoline,automatic,FWD,105000,JP,0.7,58,14
39526,UAZ,Patriot    ,849000,Nizhny Novgorod,gasoline,manual,4WD,119657,RUS,2.7,128,9
39527,Honda,Insight    ,1199000,Chita,hybrid,CVT,FWD,124000,JP,1.5,111,12
39528,Chery,Tiggo 7 Pro  ,2490000,Chita,gasoline,CVT,FWD,22000,CN,1.5,147,3
39529,Honda,Fit    ,800000,Chita,gasoline,CVT,FWD,106000,JP,1.3,100,14
39530,Toyota,Corolla Fielder   ,860000,Chita,gasoline,CVT,FWD,302000,JP,1.8,136,18
39531,Toyota,Mark II   ,450000,Chita,gasoline,automatic,RWD,300000,JP,2.0,140,27
39532,Toyota,Caldina    ,800000,Chita,gasoline,automatic,FWD,300000,JP,1.8,115,23
39533,Toyota,Noah    ,1550000,Chita,gasoline,CVT,4WD,186000,JP,2.0,140,15
39534,Toyota,Hiace    ,460000,Chita,diesel,manual,RWD,480000,JP,2.8,78,24
39535,Lexus,LX570    ,4100000,Chita,gasoline,automatic,4WD,285000,JP,5.7,367,16
39536,Nissan,Juke    ,1220000,Chita,gasoline,CVT,FWD,91000,JP,1.6,117,11
39537,Toyota,Corona Premio   ,400000,Chita,gasoline,automatic,FWD,300000,JP,1.8,115,26
39538,Toyota,Voxy    ,2099000,Chita,hybrid,CVT,FWD,115000,JP,1.8,99,7
39539,Toyota,Noah    ,1900000,Chita,gasoline,CVT,4WD,130000,JP,2.0,155,13
39540,UAZ,Patriot    ,1590000,Novosibirsk,gasoline,manual,4WD,6921,RUS,2.7,150,1
39541,Toyota,Land Cruiser Prado  ,1750000,Chita,diesel,automatic,4WD,80000,JP,2.8,177,8
39542,Mitsubishi,Pajero    ,1750000,Chita,gasoline,automatic,4WD,247000,JP,3.8,250,16
39543,Toyota,Vitz    ,990000,Chita,gasoline,CVT,FWD,74000,JP,1.0,69,8
39544,Lexus,LX570    ,6350000,Chita,gasoline,automatic,4WD,158000,JP,5.7,367,9
39545,Nissan,Serena    ,640000,Chita,gasoline,CVT,FWD,157000,JP,2.0,147,22
39546,Toyota,Prius Alpha   ,1400000,Chita,hybrid,CVT,FWD,163000,JP,1.8,99,13
39547,Volkswagen,Touareg    ,250000,Chita,gasoline,automatic,4WD,10000,DE,4.2,310,21
39548,Toyota,Camry    ,4050000,Chita,gasoline,automatic,FWD,20000,JP,2.5,181,5
39549,Daihatsu,Mira    ,400000,Chita,gasoline,manual,FWD,273000,JP,0.7,58,9
39550,Toyota,Hilux    ,4100000,Chita,diesel,automatic,4WD,130000,JP,2.8,177,9
39551,Toyota,Aqua    ,1390000,Chita,hybrid,CVT,FWD,108000,JP,1.5,74,7
39552,Toyota,Corolla    ,999000,Chita,gasoline,automatic,FWD,61000,JP,1.6,124,16
39553,Mazda,Demio    ,1350000,Chita,gasoline,automatic,FWD,16000,JP,1.5,110,5
39554,Toyota,Aqua    ,1265000,Chita,hybrid,CVT,FWD,65000,JP,1.5,74,6
39555,Infiniti,FX37    ,2100000,Chita,gasoline,automatic,4WD,210000,JP,3.7,333,13
39556,Toyota,Chaser    ,480000,Chita,gasoline,automatic,RWD,18456,JP,2.5,200,24
39557,Toyota,Mark II   ,390000,Chita,diesel,automatic,RWD,400000,JP,2.4,97,31
39558,Toyota,Land Cruiser   ,4220000,Chita,diesel,automatic,4WD,189868,JP,4.5,232,12
39559,Toyota,Prius    ,1785000,Chita,hybrid,CVT,FWD,127000,JP,1.8,98,6
39560,Nissan,Bluebird    ,100000,Chita,gasoline,manual,FWD,211111,JP,1.8,135,38
39561,UAZ,Patriot    ,929000,Novosibirsk,gasoline,manual,4WD,130000,RUS,2.7,135,7
39562,Honda,Avancier    ,450000,Chita,gasoline,automatic,FWD,28655,JP,2.3,150,25
39563,Nissan,Almera    ,790000,Chita,gasoline,automatic,FWD,90000,JP,1.6,102,11
39564,Toyota,Harrier    ,2700000,Chita,hybrid,CVT,4WD,186131,JP,2.5,152,9
39565,UAZ,Patriot    ,930000,Omsk,gasoline,manual,4WD,99930,RUS,2.7,135,7
39566,Toyota,Alphard    ,2565000,Chita,gasoline,CVT,4WD,137000,JP,2.4,170,14
39567,Nissan,Murano    ,3650000,Chita,gasoline,CVT,4WD,41000,JP,3.5,249,6
39568,Mercedes-Benz,G-Class    ,2000000,Chita,gasoline,automatic,4WD,330000,DE,5.0,296,26
39569,Honda,Fit    ,1070000,Chita,gasoline,CVT,FWD,180000,JP,1.5,120,13
39570,Toyota,Land Cruiser   ,2500000,Chita,gasoline,automatic,4WD,250000,JP,4.7,171,33
39571,Honda,Insight    ,1100000,Chita,hybrid,CVT,FWD,123000,JP,1.3,88,11
39572,Honda,Fit    ,1100000,Chita,hybrid,CVT,FWD,100000,JP,1.3,88,12
39573,Toyota,Crown    ,1250000,Chita,gasoline,automatic,RWD,100000,JP,2.5,200,24
39574,Toyota,Allion    ,1380000,Chita,gasoline,CVT,FWD,95662,JP,1.5,110,16
39575,Honda,HR-V    ,595000,Chita,gasoline,CVT,FWD,230000,JP,1.6,105,24
39576,Renault,Logan    ,170000,Chita,gasoline,manual,FWD,220000,FR,1.4,75,14
39577,Honda,Freed    ,930000,Chita,gasoline,CVT,FWD,172929,JP,1.5,118,15
39578,Nissan,Note    ,857000,Chita,gasoline,CVT,FWD,181000,JP,1.2,98,11
39579,Nissan,Qashqai    ,1750000,Chita,gasoline,CVT,FWD,86500,JP,1.2,115,6
39580,Toyota,Land Cruiser Prado  ,4880000,Chita,gasoline,automatic,4WD,59000,JP,2.7,163,6
39581,Infiniti,QX70    ,2750000,Chita,gasoline,automatic,4WD,180000,JP,3.7,333,11
39582,Honda,Stepwgn    ,2465000,Chita,gasoline,CVT,FWD,27000,JP,1.5,150,6
39583,Honda,Insight    ,750000,Chita,hybrid,CVT,FWD,197880,JP,1.3,88,15
39584,Honda,Fit Shuttle   ,1145000,Chita,hybrid,CVT,FWD,99400,JP,1.3,88,12
39585,Toyota,Corolla Rumion   ,1150000,Chita,gasoline,CVT,FWD,173000,JP,1.8,136,16
39586,Toyota,Raize    ,1878000,Chita,gasoline,CVT,FWD,12000,JP,1.0,98,4
39587,UAZ,Patriot    ,1589000,Omsk,gasoline,manual,4WD,28000,RUS,2.7,150,3
39588,Toyota,Passo    ,825000,Chita,gasoline,CVT,FWD,56879,JP,1.0,69,9
39589,Toyota,Allion    ,880000,Chita,gasoline,automatic,FWD,70000,JP,1.5,109,19
39590,Toyota,Harrier    ,1250000,Chita,gasoline,automatic,4WD,264000,JP,3.0,220,20
39591,Toyota,Camry    ,890000,Chita,gasoline,automatic,FWD,425000,JP,2.4,152,20
39592,Volkswagen,Tiguan    ,1677000,Chita,gasoline,robot,FWD,63195,DE,1.4,150,10
39593,Toyota,Premio    ,800000,Chita,gasoline,automatic,FWD,190000,JP,1.8,132,22
39594,Toyota,Premio    ,760000,Chita,gasoline,automatic,FWD,310000,JP,1.5,109,21
39595,Toyota,Chaser    ,2250000,Chita,gasoline,automatic,RWD,62000,JP,2.5,200,26
39596,Toyota,Land Cruiser Prado  ,1960000,Chita,gasoline,automatic,4WD,337000,JP,2.7,150,21
39597,Toyota,Tank    ,1275000,Chita,gasoline,CVT,FWD,77000,JP,1.0,98,7
39598,Toyota,ist    ,520000,Chita,gasoline,automatic,4WD,252000,JP,1.5,105,20
39599,Toyota,Allion    ,878000,Chita,gasoline,automatic,FWD,101900,JP,1.8,132,22
39600,Nissan,Skyline    ,540000,Chita,gasoline,automatic,RWD,268000,JP,2.5,215,23
39601,Suzuki,Alto    ,595000,Chita,gasoline,robot,4WD,100000,JP,0.7,52,7
39602,Toyota,Allion    ,1480000,Chita,gasoline,CVT,FWD,106000,JP,1.8,143,11
39603,Toyota,Avensis    ,1295000,Chita,gasoline,CVT,FWD,128000,JP,1.8,147,14
39604,Nissan,X-Trail    ,1935000,Chita,gasoline,CVT,4WD,85000,JP,2.0,147,10
39605,Toyota,RAV4    ,1275000,Chita,gasoline,automatic,4WD,269000,JP,2.0,152,18
39606,Nissan,Clipper    ,650000,Chita,gasoline,automatic,4WD,192000,JP,0.7,48,19
39607,Toyota,Vitz    ,879000,Chita,gasoline,CVT,FWD,118000,JP,1.0,69,10
39608,Toyota,Corolla Spacio   ,380000,Chita,gasoline,automatic,FWD,299999,JP,1.6,115,27
39609,UAZ,Patriot    ,1037000,Omsk,gasoline,manual,4WD,200000,RUS,2.7,135,7
39610,UAZ,Patriot    ,1169000,Omsk,gasoline,manual,4WD,103000,RUS,2.7,135,7
39611,Toyota,Corolla    ,358000,Chita,gasoline,automatic,FWD,210000,JP,1.5,79,33
39612,Honda,Freed Spike   ,1300000,Chita,hybrid,CVT,FWD,79500,JP,1.5,88,12
39613,Toyota,Porte    ,750000,Chita,gasoline,automatic,4WD,136000,JP,1.5,105,14
39614,Mazda,Proceed Marvie   ,549900,Chita,diesel,manual,4WD,280000,JP,2.5,125,27
39615,Toyota,ist    ,560000,Chita,gasoline,automatic,FWD,288982,JP,1.3,87,21
39616,Mitsubishi,Pajero    ,1300000,Chita,gasoline,automatic,4WD,272000,JP,3.5,220,24
39617,Nissan,Wingroad    ,360000,Chita,gasoline,automatic,FWD,250000,JP,1.5,105,22
39618,Toyota,Prius    ,1200000,Chita,hybrid,CVT,FWD,174000,JP,1.8,99,12
39619,Toyota,Chaser    ,345000,Chita,gasoline,automatic,RWD,150000,JP,2.0,160,24
39620,Toyota,Allion    ,955000,Chita,gasoline,automatic,FWD,80000,JP,1.8,132,17
39621,Toyota,Passo    ,855000,Chita,gasoline,CVT,FWD,112637,JP,1.0,69,8
39622,Toyota,Kluger V   ,885000,Chita,gasoline,automatic,FWD,100000,JP,2.4,160,23
39623,Lexus,ES300    ,910000,Chita,gasoline,automatic,FWD,300000,JP,3.0,215,21
39624,Mazda,Bongo Brawny   ,575000,Chita,diesel,manual,RWD,230000,JP,3.0,90,23
39625,Nissan,Terrano    ,1749000,Chita,gasoline,manual,4WD,98021,JP,2.0,143,4
39626,Honda,Accord    ,350000,Chita,gasoline,automatic,FWD,250000,JP,2.0,150,24
39627,Daihatsu,Terios Kid   ,655000,Chita,gasoline,automatic,4WD,160000,JP,0.7,64,12
39628,Nissan,Sunny    ,395000,Chita,gasoline,automatic,FWD,225000,JP,1.5,109,21
39629,Mitsubishi,Lancer    ,500000,Chita,gasoline,manual,FWD,157000,JP,1.8,143,16
39630,Toyota,Highlander    ,2250000,Chita,gasoline,automatic,4WD,240600,JP,3.5,273,13
39631,Toyota,Estima    ,1950000,Chita,hybrid,CVT,4WD,234500,JP,2.4,150,9
39632,Toyota,Cresta    ,550000,Chita,gasoline,automatic,RWD,390000,JP,2.0,160,24
39633,Toyota,Crown    ,415000,Chita,diesel,automatic,RWD,280000,JP,2.4,97,31
39634,Land Rover,Rover Range Rover Sport ,2100000,Chita,gasoline,automatic,4WD,235000,UK,5.0,510,15
39635,Toyota,Succeed    ,380000,Chita,gasoline,manual,FWD,400000,JP,1.5,109,21
39636,Toyota,Sprinter Marino   ,300000,Chita,gasoline,automatic,FWD,200000,JP,1.6,115,32
39637,Suzuki,SX4    ,1410000,Chita,gasoline,automatic,FWD,111000,JP,1.6,117,10
39638,Nissan,Juke    ,1320000,Chita,gasoline,CVT,FWD,76500,JP,1.5,114,14
39639,Ford,Focus    ,1195000,Chita,gasoline,manual,FWD,103000,USA,1.6,125,9
39640,Toyota,Land Cruiser   ,4800000,Chita,diesel,automatic,4WD,158000,JP,4.5,235,11
39641,Subaru,Levorg    ,1780000,Chita,gasoline,CVT,4WD,90000,JP,1.6,170,9
39642,Honda,Stepwgn    ,540000,Chita,gasoline,automatic,FWD,410000,JP,2.0,135,24
39643,Honda,Vezel    ,1900000,Chita,hybrid,robot,4WD,96082,JP,1.5,132,9
39644,Nissan,Primera    ,450000,Chita,gasoline,automatic,FWD,216000,JP,2.5,170,37
39645,Nissan,Patrol    ,2450000,Chita,gasoline,automatic,4WD,204839,JP,5.6,405,13
39646,Toyota,Ractis    ,1350000,Chita,gasoline,CVT,FWD,49500,JP,1.5,109,12
39647,Toyota,Crown    ,1685000,Chita,gasoline,automatic,RWD,217000,JP,2.5,215,15
39648,Ford,Explorer    ,2700000,Chita,gasoline,automatic,4WD,138000,USA,3.5,294,12
39649,UAZ,Patriot    ,327000,Omsk,gasoline,manual,4WD,200000,RUS,2.7,128,17
39650,Nissan,AD    ,590000,Chita,gasoline,automatic,FWD,210000,JP,1.5,109,16
39651,Toyota,Sprinter Carib   ,405000,Chita,gasoline,automatic,FWD,200000,JP,1.6,110,26
39652,Toyota,Allion    ,1650000,Chita,gasoline,CVT,FWD,55152,JP,1.5,109,8
39653,Mitsubishi,Outlander    ,2800000,Chita,gasoline,CVT,4WD,80000,JP,2.0,146,5
39654,Toyota,Vitz    ,1028000,Chita,gasoline,CVT,FWD,32000,JP,1.0,69,6
39655,Honda,Fit    ,950000,Chita,gasoline,CVT,FWD,150000,JP,1.5,120,13
39656,Toyota,Camry    ,1700000,Chita,gasoline,automatic,FWD,146000,JP,2.5,178,12
39657,Honda,Stepwgn    ,1790000,Chita,gasoline,CVT,FWD,95000,JP,1.5,150,9
39658,Mazda,Demio    ,690000,Chita,gasoline,automatic,FWD,162000,JP,1.3,91,15
39659,Honda,Stepwgn    ,2490000,Chita,gasoline,CVT,FWD,60000,JP,1.5,150,5
39660,Honda,Stepwgn    ,2198000,Chita,gasoline,CVT,FWD,75000,JP,1.5,150,6
39661,Geely,Tugella FY11   ,3220000,Chita,gasoline,automatic,FWD,9000,CN,2.0,238,4
39662,Toyota,Harrier    ,3700000,Chita,gasoline,CVT,FWD,28000,JP,2.0,171,4
39663,Toyota,Kluger V   ,1365000,Chita,gasoline,automatic,FWD,240000,JP,2.4,160,21
39664,Toyota,Kluger V   ,1000000,Chita,gasoline,automatic,FWD,306000,JP,2.4,160,22
39665,Mercedes-Benz,E-Class    ,1960000,Chita,gasoline,automatic,RWD,90000,DE,1.8,204,13
39666,Toyota,Kluger V   ,1150000,Chita,gasoline,automatic,FWD,218757,JP,3.0,220,24
39667,Mercedes-Benz,E-Class    ,1660000,Chita,gasoline,automatic,RWD,91000,DE,1.8,204,14
39668,UAZ,Patriot    ,1559900,Rostov-on-Don,gasoline,manual,4WD,45000,RUS,2.7,135,4
39669,Toyota,Vitz    ,978000,Chita,gasoline,CVT,FWD,63000,JP,1.0,69,6
39670,Nissan,X-Trail    ,1320000,Chita,gasoline,CVT,4WD,151000,JP,2.0,137,14
39671,Toyota,Corolla Fielder   ,1300000,Chita,gasoline,automatic,FWD,123500,JP,1.5,120,14
39672,Toyota,Chaser    ,520000,Chita,gasoline,automatic,RWD,370000,JP,2.0,160,24
39673,Nissan,X-Trail    ,1350000,Chita,gasoline,CVT,4WD,200400,JP,2.0,137,15
39674,Mitsubishi,L200    ,1300000,Chita,diesel,manual,4WD,181000,JP,2.5,136,16
39675,Toyota,Corolla Fielder   ,680000,Chita,gasoline,automatic,4WD,340000,JP,1.5,105,20
39676,Toyota,Wish    ,1245000,Chita,gasoline,automatic,FWD,127000,JP,1.8,132,16
39677,Volkswagen,Touareg    ,1150000,Chita,gasoline,automatic,4WD,230000,DE,3.6,280,18
39678,BMW,3-Series    ,2350000,Chita,gasoline,automatic,RWD,50000,DE,1.5,136,6
39679,Toyota,Prius    ,1015000,Chita,hybrid,CVT,FWD,150000,JP,1.5,76,16
39680,Nissan,Juke    ,1120000,Chita,gasoline,CVT,FWD,200000,JP,1.6,117,12
39681,Honda,Airwave    ,645000,Chita,gasoline,CVT,FWD,200000,JP,1.5,110,19
39682,Nissan,AD    ,580000,Chita,gasoline,automatic,FWD,290000,JP,1.5,109,15
39683,Honda,Accord    ,510000,Chita,gasoline,automatic,FWD,365000,JP,2.3,160,23
39684,UAZ,Patriot    ,1559900,Rostov-on-Don,gasoline,manual,4WD,45000,RUS,2.7,135,4
39685,Honda,Vezel    ,1800000,Chita,gasoline,CVT,FWD,53000,JP,1.5,131,7
39686,Toyota,Mark II   ,450000,Chita,gasoline,automatic,RWD,276000,JP,2.0,140,28
39687,Toyota,Harrier    ,3750000,Chita,gasoline,CVT,FWD,37000,JP,2.0,171,4
39688,Toyota,Prius    ,780000,Chita,hybrid,CVT,FWD,214000,JP,1.5,76,16
39689,Toyota,Belta    ,680000,Chita,gasoline,CVT,FWD,158000,JP,1.3,87,15
39690,Toyota,Harrier    ,3050000,Chita,gasoline,automatic,FWD,52000,JP,2.0,231,5
39691,Ford,Escape    ,770000,Chita,gasoline,automatic,4WD,180000,USA,2.3,157,21
39692,UAZ,Patriot    ,900000,Samara,gasoline,manual,4WD,124138,RUS,2.7,128,9
39693,Toyota,Ractis    ,735000,Chita,gasoline,CVT,FWD,200000,JP,1.5,110,18
39694,Toyota,Raize    ,1795000,Chita,gasoline,CVT,FWD,32000,JP,1.0,98,5
39695,Mazda,AZ-Wagon    ,455000,Chita,gasoline,automatic,FWD,200000,JP,0.7,54,14
39696,Toyota,Hilux Surf   ,750000,Chita,gasoline,automatic,4WD,220000,JP,2.7,150,26
39697,UAZ,Patriot    ,501900,Samara,gasoline,manual,4WD,90000,RUS,2.7,128,19
39698,Toyota,Highlander    ,1050000,Chita,gasoline,automatic,4WD,312000,JP,2.4,155,21
39699,Toyota,Town Ace   ,350000,Chita,gasoline,manual,4WD,200000,JP,2.0,97,34
39700,Toyota,Aqua    ,1300000,Chita,hybrid,CVT,FWD,110000,JP,1.5,74,8
39701,Toyota,Mark II   ,410000,Chita,gasoline,automatic,RWD,250000,JP,2.0,160,36
39702,Toyota,Land Cruiser Prado  ,4700000,Chita,diesel,automatic,4WD,80000,JP,2.8,177,6
39703,Toyota,Wish    ,809000,Chita,gasoline,automatic,FWD,230000,JP,1.8,132,20
39704,Toyota,Nadia    ,560000,Chita,gasoline,automatic,FWD,250000,JP,2.0,135,25
39705,Toyota,Camry    ,380000,Chita,gasoline,automatic,FWD,300000,JP,2.0,140,29
39706,Toyota,Windom    ,500000,Chita,gasoline,automatic,FWD,150000,JP,2.5,200,28
39707,Toyota,Aqua    ,1300000,Chita,hybrid,CVT,FWD,83700,JP,1.5,74,8
39708,Toyota,Corolla Spacio   ,220000,Chita,gasoline,automatic,FWD,200000,JP,1.6,110,26
39709,Toyota,Estima    ,325000,Chita,hybrid,CVT,4WD,200000,JP,2.4,130,21
39710,Honda,Shuttle    ,1290000,Chita,hybrid,robot,FWD,138000,JP,1.5,110,8
39711,Toyota,Crown    ,895000,Chita,gasoline,automatic,RWD,294925,JP,2.5,200,22
39712,Toyota,Corolla    ,620000,Chita,gasoline,automatic,FWD,268600,JP,1.5,109,22
39713,Subaru,Forester    ,2100000,Chita,gasoline,CVT,4WD,77000,JP,2.0,280,7
39714,Lexus,GS300    ,1750000,Chita,gasoline,automatic,RWD,147000,JP,3.0,249,13
39715,Toyota,Premio    ,725000,Chita,gasoline,automatic,FWD,195000,JP,1.8,132,22
39716,Honda,Odyssey    ,565000,Chita,gasoline,automatic,4WD,155000,JP,2.3,150,24
39717,Nissan,Presage    ,565000,Chita,gasoline,automatic,FWD,140000,JP,2.4,150,24
39718,Honda,HR-V    ,610000,Chita,gasoline,manual,4WD,150000,JP,1.6,105,25
39719,Fiat,500    ,1150000,Chita,gasoline,manual,FWD,300000,IT,1.4,135,12
39720,Honda,Fit    ,1070000,Chita,gasoline,CVT,FWD,112000,JP,1.3,100,11
39721,Daihatsu,Mira e:S   ,550000,Chita,gasoline,CVT,FWD,154000,JP,0.7,52,11
39722,Toyota,Corolla Spacio   ,495000,Chita,gasoline,automatic,FWD,245000,JP,1.6,110,27
39723,Nissan,AD    ,537000,Chita,gasoline,automatic,FWD,195000,JP,1.5,109,17
39724,Toyota,Wish    ,1220000,Chita,gasoline,CVT,FWD,171000,JP,1.8,144,13
39725,Mazda,CX-5    ,1790000,Chita,gasoline,automatic,FWD,170000,JP,2.0,150,12
39726,Honda,Stepwgn    ,1895000,Chita,gasoline,CVT,FWD,99000,JP,1.5,150,9
39727,Toyota,Corolla Cross   ,2890000,Chita,gasoline,CVT,FWD,28000,JP,1.8,140,2
39728,Mitsubishi,Delica    ,500000,Chita,diesel,automatic,4WD,100000,JP,2.8,125,29
39729,Toyota,Corolla    ,550000,Chita,gasoline,automatic,FWD,224000,JP,1.5,110,23
39730,Toyota,Noah    ,3300000,Chita,gasoline,CVT,FWD,50000,JP,2.0,152,4
39731,Honda,CR-V    ,520000,Chita,gasoline,automatic,4WD,22000,JP,2.0,150,25
39732,Nissan,X-Trail    ,2500000,Chita,gasoline,CVT,FWD,45000,JP,2.0,147,6
39733,Toyota,RAV4    ,2800000,Chita,gasoline,CVT,4WD,79000,JP,2.0,146,8
39734,Nissan,DAYZ    ,1099000,Chita,gasoline,CVT,FWD,31500,JP,0.7,52,5
39735,Toyota,Crown    ,2210000,Chita,hybrid,CVT,RWD,99629,JP,2.5,178,11
39736,Toyota,Roomy    ,1035000,Chita,gasoline,CVT,FWD,120000,JP,1.0,69,7
39737,UAZ,Patriot    ,450000,Samara,gasoline,manual,4WD,120000,RUS,2.7,128,19
39738,Toyota,C-HR    ,2070000,Chita,hybrid,CVT,FWD,97000,JP,1.8,98,5
39739,Toyota,Harrier    ,3130000,Chita,hybrid,CVT,4WD,91000,JP,2.5,152,6
39740,Toyota,Vellfire    ,3860000,Chita,hybrid,CVT,4WD,129000,JP,2.5,152,6
39741,Toyota,Harrier    ,2830000,Chita,gasoline,automatic,FWD,96000,JP,2.0,231,7
39742,Toyota,Vellfire    ,3150000,Chita,hybrid,CVT,4WD,186500,JP,2.5,152,8
39743,Toyota,Crown    ,2980000,Chita,hybrid,CVT,RWD,158000,JP,2.5,184,6
39744,Hyundai,Tucson    ,2230000,Chita,gasoline,automatic,FWD,55000,KR,2.0,150,5
39745,Renault,Kaptur    ,1400000,Chita,gasoline,manual,FWD,90000,FR,1.6,114,7
39746,Land Rover,Rover Range Rover  ,1300000,Chita,gasoline,automatic,4WD,380000,UK,4.2,396,16
39747,Toyota,Vitz    ,740000,Chita,gasoline,CVT,FWD,130000,JP,1.0,69,12
39748,Toyota,Harrier    ,3505000,Chita,hybrid,CVT,4WD,47000,JP,2.5,152,7
39749,Toyota,Land Cruiser   ,4250000,Chita,gasoline,automatic,4WD,232656,JP,4.6,318,10
39750,Nissan,Note    ,1020000,Chita,gasoline,CVT,FWD,134000,JP,1.2,79,7
39751,Toyota,RAV4    ,950000,Chita,gasoline,automatic,FWD,208000,JP,1.8,125,24
39752,Mercedes-Benz,M-Class    ,1540000,Chita,gasoline,automatic,4WD,238000,DE,3.5,272,14
39753,Toyota,Corolla    ,2380000,Chita,hybrid,CVT,FWD,47000,JP,1.8,98,5
39754,Toyota,Vitz    ,1070000,Chita,gasoline,CVT,FWD,89000,JP,1.0,69,6
39755,Toyota,Land Cruiser   ,5075000,Chita,diesel,automatic,4WD,120000,JP,4.5,235,10
39756,Toyota,Tercel    ,400000,Chita,gasoline,automatic,FWD,435000,JP,1.5,94,25
39757,Kia,Seltos    ,3000000,Chita,gasoline,CVT,4WD,27500,KR,2.0,149,3
39758,Nissan,X-Trail    ,1250000,Chita,gasoline,CVT,4WD,165730,JP,2.0,141,13
39759,Toyota,Prius    ,155000,Chita,hybrid,CVT,FWD,208,JP,1.5,58,25
39760,Toyota,Vitz    ,720000,Chita,gasoline,CVT,FWD,131,JP,1.0,71,14
39761,Toyota,Allion    ,1820000,Chita,gasoline,CVT,FWD,44000,JP,1.5,109,7
39762,Toyota,Prius Alpha   ,1700000,Chita,hybrid,CVT,FWD,117000,JP,1.8,99,8
39763,Toyota,Ractis    ,710000,Chita,gasoline,CVT,FWD,165000,JP,1.5,110,18
39764,Toyota,Mark II   ,200000,Chita,gasoline,automatic,RWD,230000,JP,2.0,135,31
39765,Toyota,Land Cruiser Prado  ,2290000,Chita,gasoline,automatic,4WD,190600,JP,2.7,163,19
39766,Nissan,Expert    ,330000,Chita,gasoline,automatic,FWD,300000,JP,1.8,125,23
39767,Toyota,Crown    ,3440000,Chita,hybrid,CVT,RWD,112300,JP,2.5,184,6
39768,UAZ,Patriot    ,1390000,Samara,gasoline,manual,4WD,64000,RUS,2.7,135,4
39769,Mazda,Bongo Brawny   ,700000,Chita,diesel,manual,RWD,350000,JP,2.5,130,21
